INPUT_TABLE
Variable ID
LN3_DefaultShare

region,LandAllocatorRoot,LandNode1,LandNode2,LandNode3,year,default.share
Europe_Eastern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2025,0.06
Europe_Eastern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2030,0.105
Europe_Eastern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2035,0.15
Europe_Eastern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2040,0.15
Europe_Eastern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2045,0.15
Europe_Eastern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2050,0.15
Europe_Eastern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2055,0.15
Europe_Eastern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2060,0.15
Europe_Eastern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2065,0.15
Europe_Eastern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2070,0.15
Europe_Eastern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2075,0.15
Europe_Eastern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2080,0.15
Europe_Eastern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2085,0.15
Europe_Eastern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2090,0.15
Europe_Eastern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2095,0.15
Europe_Eastern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2100,0.15
Europe_Non_EU,root,AgroForestLand,AgroForest_NonPasture,CropLand,2020,0.03
Europe_Non_EU,root,AgroForestLand,AgroForest_NonPasture,CropLand,2025,0.06
Europe_Non_EU,root,AgroForestLand,AgroForest_NonPasture,CropLand,2030,0.105
Europe_Non_EU,root,AgroForestLand,AgroForest_NonPasture,CropLand,2035,0.15
Europe_Non_EU,root,AgroForestLand,AgroForest_NonPasture,CropLand,2040,0.15
Europe_Non_EU,root,AgroForestLand,AgroForest_NonPasture,CropLand,2045,0.15
Europe_Non_EU,root,AgroForestLand,AgroForest_NonPasture,CropLand,2050,0.15
Europe_Non_EU,root,AgroForestLand,AgroForest_NonPasture,CropLand,2055,0.15
Europe_Non_EU,root,AgroForestLand,AgroForest_NonPasture,CropLand,2060,0.15
Europe_Non_EU,root,AgroForestLand,AgroForest_NonPasture,CropLand,2065,0.15
Europe_Non_EU,root,AgroForestLand,AgroForest_NonPasture,CropLand,2070,0.15
Europe_Non_EU,root,AgroForestLand,AgroForest_NonPasture,CropLand,2075,0.15
Europe_Non_EU,root,AgroForestLand,AgroForest_NonPasture,CropLand,2080,0.15
Europe_Non_EU,root,AgroForestLand,AgroForest_NonPasture,CropLand,2085,0.15
Europe_Non_EU,root,AgroForestLand,AgroForest_NonPasture,CropLand,2090,0.15
Europe_Non_EU,root,AgroForestLand,AgroForest_NonPasture,CropLand,2095,0.15
Europe_Non_EU,root,AgroForestLand,AgroForest_NonPasture,CropLand,2100,0.15
European Free Trade Association,root,AgroForestLand,AgroForest_NonPasture,CropLand,2020,0.03
European Free Trade Association,root,AgroForestLand,AgroForest_NonPasture,CropLand,2025,0.06
European Free Trade Association,root,AgroForestLand,AgroForest_NonPasture,CropLand,2030,0.105
European Free Trade Association,root,AgroForestLand,AgroForest_NonPasture,CropLand,2035,0.15
European Free Trade Association,root,AgroForestLand,AgroForest_NonPasture,CropLand,2040,0.15
European Free Trade Association,root,AgroForestLand,AgroForest_NonPasture,CropLand,2045,0.15
European Free Trade Association,root,AgroForestLand,AgroForest_NonPasture,CropLand,2050,0.15
European Free Trade Association,root,AgroForestLand,AgroForest_NonPasture,CropLand,2055,0.15
European Free Trade Association,root,AgroForestLand,AgroForest_NonPasture,CropLand,2060,0.15
European Free Trade Association,root,AgroForestLand,AgroForest_NonPasture,CropLand,2065,0.15
European Free Trade Association,root,AgroForestLand,AgroForest_NonPasture,CropLand,2070,0.15
European Free Trade Association,root,AgroForestLand,AgroForest_NonPasture,CropLand,2075,0.15
European Free Trade Association,root,AgroForestLand,AgroForest_NonPasture,CropLand,2080,0.15
European Free Trade Association,root,AgroForestLand,AgroForest_NonPasture,CropLand,2085,0.15
European Free Trade Association,root,AgroForestLand,AgroForest_NonPasture,CropLand,2090,0.15
European Free Trade Association,root,AgroForestLand,AgroForest_NonPasture,CropLand,2095,0.15
European Free Trade Association,root,AgroForestLand,AgroForest_NonPasture,CropLand,2100,0.15
India,root,AgroForestLand,AgroForest_NonPasture,CropLand,2020,0.03
India,root,AgroForestLand,AgroForest_NonPasture,CropLand,2025,0.06
India,root,AgroForestLand,AgroForest_NonPasture,CropLand,2030,0.105
India,root,AgroForestLand,AgroForest_NonPasture,CropLand,2035,0.15
India,root,AgroForestLand,AgroForest_NonPasture,CropLand,2040,0.15
India,root,AgroForestLand,AgroForest_NonPasture,CropLand,2045,0.15
India,root,AgroForestLand,AgroForest_NonPasture,CropLand,2050,0.15
India,root,AgroForestLand,AgroForest_NonPasture,CropLand,2055,0.15
India,root,AgroForestLand,AgroForest_NonPasture,CropLand,2060,0.15
India,root,AgroForestLand,AgroForest_NonPasture,CropLand,2065,0.15
India,root,AgroForestLand,AgroForest_NonPasture,CropLand,2070,0.15
India,root,AgroForestLand,AgroForest_NonPasture,CropLand,2075,0.15
India,root,AgroForestLand,AgroForest_NonPasture,CropLand,2080,0.15
India,root,AgroForestLand,AgroForest_NonPasture,CropLand,2085,0.15
India,root,AgroForestLand,AgroForest_NonPasture,CropLand,2090,0.15
India,root,AgroForestLand,AgroForest_NonPasture,CropLand,2095,0.15
India,root,AgroForestLand,AgroForest_NonPasture,CropLand,2100,0.15
Indonesia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2020,0.03
Indonesia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2025,0.06
Indonesia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2030,0.105
Indonesia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2035,0.15
Indonesia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2040,0.15
Indonesia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2045,0.15
Indonesia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2050,0.15
Indonesia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2055,0.15
Indonesia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2060,0.15
Indonesia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2065,0.15
Indonesia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2070,0.15
Indonesia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2075,0.15
Indonesia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2080,0.15
Indonesia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2085,0.15
Indonesia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2090,0.15
Indonesia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2095,0.15
Indonesia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2100,0.15
Japan,root,AgroForestLand,AgroForest_NonPasture,CropLand,2020,0.03
Japan,root,AgroForestLand,AgroForest_NonPasture,CropLand,2025,0.06
Japan,root,AgroForestLand,AgroForest_NonPasture,CropLand,2030,0.105
Japan,root,AgroForestLand,AgroForest_NonPasture,CropLand,2035,0.15
Japan,root,AgroForestLand,AgroForest_NonPasture,CropLand,2040,0.15
Japan,root,AgroForestLand,AgroForest_NonPasture,CropLand,2045,0.15
Japan,root,AgroForestLand,AgroForest_NonPasture,CropLand,2050,0.15
Japan,root,AgroForestLand,AgroForest_NonPasture,CropLand,2055,0.15
Japan,root,AgroForestLand,AgroForest_NonPasture,CropLand,2060,0.15
Japan,root,AgroForestLand,AgroForest_NonPasture,CropLand,2065,0.15
Japan,root,AgroForestLand,AgroForest_NonPasture,CropLand,2070,0.15
Japan,root,AgroForestLand,AgroForest_NonPasture,CropLand,2075,0.15
Japan,root,AgroForestLand,AgroForest_NonPasture,CropLand,2080,0.15
Japan,root,AgroForestLand,AgroForest_NonPasture,CropLand,2085,0.15
Japan,root,AgroForestLand,AgroForest_NonPasture,CropLand,2090,0.15
Japan,root,AgroForestLand,AgroForest_NonPasture,CropLand,2095,0.15
Japan,root,AgroForestLand,AgroForest_NonPasture,CropLand,2100,0.15
Mexico,root,AgroForestLand,AgroForest_NonPasture,CropLand,2020,0.03
Mexico,root,AgroForestLand,AgroForest_NonPasture,CropLand,2025,0.06
Mexico,root,AgroForestLand,AgroForest_NonPasture,CropLand,2030,0.105
Mexico,root,AgroForestLand,AgroForest_NonPasture,CropLand,2035,0.15
Mexico,root,AgroForestLand,AgroForest_NonPasture,CropLand,2040,0.15
Mexico,root,AgroForestLand,AgroForest_NonPasture,CropLand,2045,0.15
Mexico,root,AgroForestLand,AgroForest_NonPasture,CropLand,2050,0.15
Mexico,root,AgroForestLand,AgroForest_NonPasture,CropLand,2055,0.15
Mexico,root,AgroForestLand,AgroForest_NonPasture,CropLand,2060,0.15
Mexico,root,AgroForestLand,AgroForest_NonPasture,CropLand,2065,0.15
Mexico,root,AgroForestLand,AgroForest_NonPasture,CropLand,2070,0.15
Mexico,root,AgroForestLand,AgroForest_NonPasture,CropLand,2075,0.15
Mexico,root,AgroForestLand,AgroForest_NonPasture,CropLand,2080,0.15
Mexico,root,AgroForestLand,AgroForest_NonPasture,CropLand,2085,0.15
Mexico,root,AgroForestLand,AgroForest_NonPasture,CropLand,2090,0.15
Mexico,root,AgroForestLand,AgroForest_NonPasture,CropLand,2095,0.15
Mexico,root,AgroForestLand,AgroForest_NonPasture,CropLand,2100,0.15
Middle East,root,AgroForestLand,AgroForest_NonPasture,CropLand,2020,0.03
Middle East,root,AgroForestLand,AgroForest_NonPasture,CropLand,2025,0.06
Middle East,root,AgroForestLand,AgroForest_NonPasture,CropLand,2030,0.105
Middle East,root,AgroForestLand,AgroForest_NonPasture,CropLand,2035,0.15
Middle East,root,AgroForestLand,AgroForest_NonPasture,CropLand,2040,0.15
Middle East,root,AgroForestLand,AgroForest_NonPasture,CropLand,2045,0.15
Middle East,root,AgroForestLand,AgroForest_NonPasture,CropLand,2050,0.15
Middle East,root,AgroForestLand,AgroForest_NonPasture,CropLand,2055,0.15
Middle East,root,AgroForestLand,AgroForest_NonPasture,CropLand,2060,0.15
Middle East,root,AgroForestLand,AgroForest_NonPasture,CropLand,2065,0.15
Middle East,root,AgroForestLand,AgroForest_NonPasture,CropLand,2070,0.15
Middle East,root,AgroForestLand,AgroForest_NonPasture,CropLand,2075,0.15
Middle East,root,AgroForestLand,AgroForest_NonPasture,CropLand,2080,0.15
Middle East,root,AgroForestLand,AgroForest_NonPasture,CropLand,2085,0.15
Middle East,root,AgroForestLand,AgroForest_NonPasture,CropLand,2090,0.15
Middle East,root,AgroForestLand,AgroForest_NonPasture,CropLand,2095,0.15
Middle East,root,AgroForestLand,AgroForest_NonPasture,CropLand,2100,0.15
Pakistan,root,AgroForestLand,AgroForest_NonPasture,CropLand,2020,0.03
Pakistan,root,AgroForestLand,AgroForest_NonPasture,CropLand,2025,0.06
Pakistan,root,AgroForestLand,AgroForest_NonPasture,CropLand,2030,0.105
Pakistan,root,AgroForestLand,AgroForest_NonPasture,CropLand,2035,0.15
Pakistan,root,AgroForestLand,AgroForest_NonPasture,CropLand,2040,0.15
Pakistan,root,AgroForestLand,AgroForest_NonPasture,CropLand,2045,0.15
Pakistan,root,AgroForestLand,AgroForest_NonPasture,CropLand,2050,0.15
Pakistan,root,AgroForestLand,AgroForest_NonPasture,CropLand,2055,0.15
Pakistan,root,AgroForestLand,AgroForest_NonPasture,CropLand,2060,0.15
Pakistan,root,AgroForestLand,AgroForest_NonPasture,CropLand,2065,0.15
Pakistan,root,AgroForestLand,AgroForest_NonPasture,CropLand,2070,0.15
Pakistan,root,AgroForestLand,AgroForest_NonPasture,CropLand,2075,0.15
Pakistan,root,AgroForestLand,AgroForest_NonPasture,CropLand,2080,0.15
Pakistan,root,AgroForestLand,AgroForest_NonPasture,CropLand,2085,0.15
Pakistan,root,AgroForestLand,AgroForest_NonPasture,CropLand,2090,0.15
Pakistan,root,AgroForestLand,AgroForest_NonPasture,CropLand,2095,0.15
Pakistan,root,AgroForestLand,AgroForest_NonPasture,CropLand,2100,0.15
Russia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2020,0.03
Russia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2025,0.06
Russia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2030,0.105
Russia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2035,0.15
Russia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2040,0.15
Russia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2045,0.15
Russia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2050,0.15
Russia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2055,0.15
Russia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2060,0.15
Russia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2065,0.15
Russia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2070,0.15
Russia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2075,0.15
Russia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2080,0.15
Russia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2085,0.15
Russia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2090,0.15
Russia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2095,0.15
Russia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2100,0.15
South Africa,root,AgroForestLand,AgroForest_NonPasture,CropLand,2020,0.03
South Africa,root,AgroForestLand,AgroForest_NonPasture,CropLand,2025,0.06
South Africa,root,AgroForestLand,AgroForest_NonPasture,CropLand,2030,0.105
South Africa,root,AgroForestLand,AgroForest_NonPasture,CropLand,2035,0.15
South Africa,root,AgroForestLand,AgroForest_NonPasture,CropLand,2040,0.15
South Africa,root,AgroForestLand,AgroForest_NonPasture,CropLand,2045,0.15
South Africa,root,AgroForestLand,AgroForest_NonPasture,CropLand,2050,0.15
South Africa,root,AgroForestLand,AgroForest_NonPasture,CropLand,2055,0.15
South Africa,root,AgroForestLand,AgroForest_NonPasture,CropLand,2060,0.15
South Africa,root,AgroForestLand,AgroForest_NonPasture,CropLand,2065,0.15
South Africa,root,AgroForestLand,AgroForest_NonPasture,CropLand,2070,0.15
South Africa,root,AgroForestLand,AgroForest_NonPasture,CropLand,2075,0.15
South Africa,root,AgroForestLand,AgroForest_NonPasture,CropLand,2080,0.15
South Africa,root,AgroForestLand,AgroForest_NonPasture,CropLand,2085,0.15
South Africa,root,AgroForestLand,AgroForest_NonPasture,CropLand,2090,0.15
South Africa,root,AgroForestLand,AgroForest_NonPasture,CropLand,2095,0.15
South Africa,root,AgroForestLand,AgroForest_NonPasture,CropLand,2100,0.15
South America_Northern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2020,0.03
South America_Northern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2025,0.06
South America_Northern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2030,0.105
South America_Northern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2035,0.15
South America_Northern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2040,0.15
South America_Northern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2045,0.15
South America_Northern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2050,0.15
South America_Northern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2055,0.15
South America_Northern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2060,0.15
South America_Northern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2065,0.15
South America_Northern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2070,0.15
South America_Northern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2075,0.15
South America_Northern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2080,0.15
South America_Northern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2085,0.15
South America_Northern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2090,0.15
South America_Northern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2095,0.15
South America_Northern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2100,0.15
South America_Southern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2020,0.03
South America_Southern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2025,0.06
South America_Southern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2030,0.105
South America_Southern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2035,0.15
South America_Southern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2040,0.15
South America_Southern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2045,0.15
South America_Southern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2050,0.15
South America_Southern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2055,0.15
South America_Southern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2060,0.15
South America_Southern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2065,0.15
South America_Southern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2070,0.15
South America_Southern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2075,0.15
South America_Southern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2080,0.15
South America_Southern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2085,0.15
South America_Southern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2090,0.15
South America_Southern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2095,0.15
South America_Southern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2100,0.15
South America_Southern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2020,0.03
South America_Southern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2025,0.06
South America_Southern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2030,0.105
South America_Southern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2035,0.15
South America_Southern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2040,0.15
South America_Southern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2045,0.15
South America_Southern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2050,0.15
South America_Southern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2055,0.15
South America_Southern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2060,0.15
South America_Southern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2065,0.15
South America_Southern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2070,0.15
South America_Southern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2075,0.15
South America_Southern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2080,0.15
South America_Southern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2085,0.15
South America_Southern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2090,0.15
South America_Southern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2095,0.15
South America_Southern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2100,0.15
South Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2020,0.03
South Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2025,0.06
South Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2030,0.105
South Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2035,0.15
South Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2040,0.15
South Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2045,0.15
South Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2050,0.15
South Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2055,0.15
South Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2060,0.15
South Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2065,0.15
South Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2070,0.15
South Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2075,0.15
South Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2080,0.15
South Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2085,0.15
South Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2090,0.15
South Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2095,0.15
South Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2100,0.15
South Korea,root,AgroForestLand,AgroForest_NonPasture,CropLand,2020,0.03
South Korea,root,AgroForestLand,AgroForest_NonPasture,CropLand,2025,0.06
South Korea,root,AgroForestLand,AgroForest_NonPasture,CropLand,2030,0.105
South Korea,root,AgroForestLand,AgroForest_NonPasture,CropLand,2035,0.15
South Korea,root,AgroForestLand,AgroForest_NonPasture,CropLand,2040,0.15
South Korea,root,AgroForestLand,AgroForest_NonPasture,CropLand,2045,0.15
South Korea,root,AgroForestLand,AgroForest_NonPasture,CropLand,2050,0.15
South Korea,root,AgroForestLand,AgroForest_NonPasture,CropLand,2055,0.15
South Korea,root,AgroForestLand,AgroForest_NonPasture,CropLand,2060,0.15
South Korea,root,AgroForestLand,AgroForest_NonPasture,CropLand,2065,0.15
South Korea,root,AgroForestLand,AgroForest_NonPasture,CropLand,2070,0.15
South Korea,root,AgroForestLand,AgroForest_NonPasture,CropLand,2075,0.15
South Korea,root,AgroForestLand,AgroForest_NonPasture,CropLand,2080,0.15
South Korea,root,AgroForestLand,AgroForest_NonPasture,CropLand,2085,0.15
South Korea,root,AgroForestLand,AgroForest_NonPasture,CropLand,2090,0.15
South Korea,root,AgroForestLand,AgroForest_NonPasture,CropLand,2095,0.15
South Korea,root,AgroForestLand,AgroForest_NonPasture,CropLand,2100,0.15
Southeast Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2020,0.03
Southeast Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2025,0.06
Southeast Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2030,0.105
Southeast Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2035,0.15
Southeast Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2040,0.15
Southeast Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2045,0.15
Southeast Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2050,0.15
Southeast Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2055,0.15
Southeast Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2060,0.15
Southeast Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2065,0.15
Southeast Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2070,0.15
Southeast Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2075,0.15
Southeast Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2080,0.15
Southeast Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2085,0.15
Southeast Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2090,0.15
Southeast Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2095,0.15
Southeast Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2100,0.15
USA,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2020,0.03
USA,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2025,0.06
USA,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2030,0.105
USA,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2035,0.15
USA,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2040,0.15
USA,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2045,0.15
USA,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2050,0.15
USA,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2055,0.15
USA,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2060,0.15
USA,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2065,0.15
USA,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2070,0.15
USA,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2075,0.15
USA,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2080,0.15
USA,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2085,0.15
USA,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2090,0.15
USA,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2095,0.15
USA,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2100,0.15
USA,root,AgroForestLand,AgroForest_NonPasture,CropLand,2020,0.03
USA,root,AgroForestLand,AgroForest_NonPasture,CropLand,2025,0.06
USA,root,AgroForestLand,AgroForest_NonPasture,CropLand,2030,0.105
USA,root,AgroForestLand,AgroForest_NonPasture,CropLand,2035,0.15
USA,root,AgroForestLand,AgroForest_NonPasture,CropLand,2040,0.15
USA,root,AgroForestLand,AgroForest_NonPasture,CropLand,2045,0.15
USA,root,AgroForestLand,AgroForest_NonPasture,CropLand,2050,0.15
USA,root,AgroForestLand,AgroForest_NonPasture,CropLand,2055,0.15
USA,root,AgroForestLand,AgroForest_NonPasture,CropLand,2060,0.15
USA,root,AgroForestLand,AgroForest_NonPasture,CropLand,2065,0.15
USA,root,AgroForestLand,AgroForest_NonPasture,CropLand,2070,0.15
USA,root,AgroForestLand,AgroForest_NonPasture,CropLand,2075,0.15
USA,root,AgroForestLand,AgroForest_NonPasture,CropLand,2080,0.15
USA,root,AgroForestLand,AgroForest_NonPasture,CropLand,2085,0.15
USA,root,AgroForestLand,AgroForest_NonPasture,CropLand,2090,0.15
USA,root,AgroForestLand,AgroForest_NonPasture,CropLand,2095,0.15
USA,root,AgroForestLand,AgroForest_NonPasture,CropLand,2100,0.15
